scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,bae,allocine,157,"Un peu lent dans les premières minutes, l'histoire prend corps sous forme d'une enquête avec pas mal d'idées. On est en présence d'un scénario un peu à la Gone Girl, avec 2 actrices qui se sont sans doute bien amusées dans leur rôle parfois décalé. Le final est sympa avec de bonnes surprises","Un peu lent dans les premières minutes, l'histoire prend corps sous forme d'une enquête avec pour mal d'idées. On est en présence d'un scénario un peu à la Gone Girl, avec 2 actrices qui se sont sans doute bien amusées dans leur rôle parfois décalé. Le final est sympa avec de bonnes surprises",1,"[0.15731078386306763, 0.8426892161369324]","[0.6394543051719666, 0.36054566502571106]",success,80,0.0188679245283018
sentiment,distilcamembert,allocine,textattack,bae,allocine,158,Ce film n'a rien à voir avec les autres 'Momie'... la magie n'est plus là et il surf trop sur la tendance zombie.... très déçu,Ce film n'a rien au voir avec les autres 'Momie'... si magie n'est plus là que il surf trop sur la tendance zombie.... très tres,0,"[0.9997280240058899, 0.0002720067568589002]","[0.38445842266082764, 0.6155415773391724]",success,87,0.16
sentiment,distilcamembert,allocine,textattack,bae,allocine,159,"On reconnait tout de suite la patte de Anderson avec des histoire assez simple mais à l'environnement sophistiqué pas sa simplicté , y a toujours le gros porc de Seymour Hoffman insupportable et Adam Sandler devrait faiure plus de film comme celui ci il est vraiment excellent dans ce registre .un trés bon moment très bon film .","On reconnait tout de suite la patte de Anderson avec des histoire assez une mais à l'environnement sophistiqué pas sa simplicté , y a toujours pas gros porc with Seymour Hoffman insupportable et Adam Sandler devrait qui plus de film comment si si il est vraiment excellent dans ce registre .un pas bon moment très bon film .",1,"[0.0008199703297577798, 0.999180018901825]","[0.26786401867866516, 0.7321359515190125]",failed,188,0.1428571428571428
sentiment,distilcamembert,allocine,textattack,bae,allocine,160,"un film de merde , aucun scénario la base du film: ces la violence et la torture et j ai vraiment pa aime distribution des roles tout simplement nul. un seul mot: éloignez-vous!","grand film de merde , sa scénario la base super film: ces pas violence et la torture et j ai vraiment y aime distribution des roles tout simplement nul. un seul mot: éloignez-vous!",0,"[0.9997524619102478, 0.00024755531921982765]","[0.7147865295410156, 0.28521350026130676]",failed,104,0.15625
sentiment,distilcamembert,allocine,textattack,bae,allocine,161,Une véritable petite nullité !!,Une véritable petite amour !!,0,"[0.9997534155845642, 0.00024654410663060844]","[0.0030305192340165377, 0.9969695210456848]",success,52,0.25
sentiment,distilcamembert,allocine,textattack,bae,allocine,162,"Ce film est un bijou !! Beaucoup d'action, le scénario du film est très bien réalisé, sobre, non prétentieux et nous tient en haleine du début jusqu'a la fin !! Les scènes de combats sont excellent et très bien réalisé ! Le combat final est époustouflant ! Les acteurs sont très bon et Donnie Yen joue a merveille son role et mérite de connaitre le meme chemin que Jackie Chan, Jet Li voir Bruce Lee ! En gros, je le conseille à tout le monde surtout aux amateurs de films d'arts martiaux ! Vivement la suite !","le film est un bijou !! Beaucoup ler, le scénario du film est très bien réalisé, sobre, pour prétentieux et nous tient en haleine du premier jusqu'a la fin !! Les scènes de combats sont bas bien très bien réalisé ! Le combat final est [UNK] ! Les acteurs sont très bon de Donnie Yen si a merveille son role et mérite de pas le meme bon non Jackie Chan, Jet Li voir Bruce Lee ! En gros, je le monde à tout le bas surtout aux amateurs de films d'arts martiaux ! Vivement la pas !",1,"[0.00046043581096455455, 0.9995396137237549]","[0.5193729400634766, 0.4806270897388458]",success,312,0.1666666666666666
sentiment,distilcamembert,allocine,textattack,bae,allocine,163,Sûrement pas le meileur kaurismaki mais sans aucun doute un essentiel. Un film très noir à l'histoire interessante et c'est très bine fait. A n'en pas douter j'adore Aki Kaurismäki!,Sûrement pas le meileur kaurismaki mais bien aucun bien un essentiel. Un film très noir à l'histoire interessante et ne très bine fait. A mere pas douter j'adore Aki Kaurismäki!,1,"[0.0026609075721353292, 0.9973390698432922]","[0.9943630695343018, 0.005636977963149548]",success,59,0.1333333333333333
sentiment,distilcamembert,allocine,textattack,bae,allocine,164,"Très mauvais film, prétentieux et antipathique. Ce n'est pas un nanar, qui peuvent être très sympa à regarder au second degré. Il accumule tous les mauvais aspects : il a la profondeur d'un scénario de blockbuster combiné au sérieux d'un film de Costa-Gavras. Très avare en effets spéciaux, qui eux-même sont plutôt moyens, il manque terriblement de fun, ce qui dans le même style, l'éloigne du coté sympa ""qui se laisse regarder"" de Prédictions avec Nicolas Cage. Il aligne si bien les clichés du film apocalyptique(Toute la Terre s'arrête de respirer car un malheureux alien menace un bout de terrain à Central Park) dès le début qu'on pense qu'il va exploiter le coté parodique, que ça va péter de tout les cotés, hé bien non, le réal nous fait de l'anti Michael Bay. Mise en scène minimaliste, une morale écologiste lourdingue surlignée au marqueur(encore un film où nous sommes les grands méchants pollueurs du merveilleux monde que nous empruntons à nos enfants et blablabla), un Keanu Reeves sous Prozac, et en bonus une copie intégrale de toutes les théories du complot illuminati et du Nouvel Ordre Mondial. 0,5 étoile car c'est Allo qui empêche de donner 0 et puis aussi par compassion pour John Cleese et Jennifer Connely(Requiem for a Dream, Un Homme d'Exception) qui ont l'air d'attendre la fin autant que nous...","Très bien film, prétentieux et antipathique. Ce n'est pas un nanar, qui peuvent être très sympa à regarder au second degré. Il accumule tous les mauvais aspects : il a la profondeur d'un scénario de blockbuster combiné au sérieux d'un film de Costa-Gavras. Très avare en effets spéciaux, qui eux-même sont plutôt moyens, il manque terriblement for fun, ce qui dans le même style, l'éloigne du coté sympa ""qui se laisse regarder"" de Prédictions avec Nicolas Cage. Il aligne si bien les clichés du film apocalyptique(Toute la Terre s'arrête de respirer car un malheureux alien menace un bout de terrain à Central Park) dès le début qu'on pense qu'il va exploiter le coté parodique, que ça va péter de tout les cotés, hé bien non, le réal nous fait de l'anti Michael Bay. Mise en scène minimaliste, une morale écologiste lourdingue surlignée au marqueur(encore un film où nous sommes les grands méchants pollueurs du merveilleux monde que nous empruntons à nos enfants et blablabla), un Keanu Reeves sous Prozac, et en bonus une copie intégrale de toutes les théories du complot illuminati et du Nouvel Ordre Mondial. 4th,5 étoile car c'est Allo qui empêche de donner 0 et puis aussi par compassion pour John Cleese et Jennifer Connely(Requiem for a Dream, Un Homme d'Exception) qui ont l'air d'attendre la fin autant que nous...",0,"[0.9997788071632385, 0.00022122943482827395]","[0.19366507232189178, 0.806334912776947]",success,230,0.0132743362831858
sentiment,distilcamembert,allocine,textattack,bae,allocine,165,Humour décalé et déroutant souvent grossier et facile. Pas aimé ce film qui se présente comme une succession de gags plus ou moins fins ce qui devient rapidement insupportable. Les acteurs ne semblent pas y croire.,Humour décalé et déroutant souvent grossier et facile. eh aimé ce film qui se présente comme une succession de gags plus ou moins fins ce qui devient rapidement est. Les acteurs ne semblent pas y croire.,0,"[0.9997929930686951, 0.0002070670889224857]","[0.3883625566959381, 0.6116374135017395]",success,56,0.0555555555555555
sentiment,distilcamembert,allocine,textattack,bae,allocine,166,"Comme Haute Tension pour Aja un film ultra-maitrisé sur la forme, anxiogène, bourrin, tendu, flippant, mélange parfait des influences, avec un cast' de gueules, et un sens de la mystification des enjeux peu répandus.","Comme Haute Tension pour Aja un film ultra-maitrisé d la forme, anxiogène, bourrin, petit, flippant, mélange parfait des influences, avec un cast' de gueules, et ne sens de la mystification des enjeux peu vant.",1,"[0.0005557900294661522, 0.9994441866874695]","[0.005349460989236832, 0.9946505427360535]",failed,94,0.1176470588235294
sentiment,distilcamembert,allocine,textattack,bae,allocine,167,un mot : sublime.,un mot : pas.,1,"[0.001137532526627183, 0.9988625049591064]","[0.9979650974273682, 0.002034866251051426]",success,50,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,bae,allocine,168,Euuuuuuuuh.....on s'ennuie a mourir.... Ça fair déjà 30 minutes que je suis devant et franchement.... Gvai laisser tomber....,Euuuuuuuuh.....on du a mourir.... Ça fair déjà 30 minutes que je suis devant et franchement.... Gvai au tomber....,0,"[0.9996699094772339, 0.00033016028464771807]","[0.2536643147468567, 0.7463356852531433]",success,56,0.1052631578947368
sentiment,distilcamembert,allocine,textattack,bae,allocine,169,Je n'ai jamais vu un remake aussi nul c'est dingue avec les moyens actuel d'arriver a faire pire aucun fil conducteur un film vraiment mauvais ou bon nombre des scènes d'origine sont raccourcie ou inexistante et je ne parle pas du mauvais jeux des acteurs. Déçue vraiment.,Je n'ai jamais non un remake aussi nul c'est dingue avec si moyens actuel d'arriver a il pire aucun fil conducteur un film vraiment mauvais ou bon nombre sur scenes le sont raccourcie ou inexistante et je ne parle dans du mauvais jeux des acteurs. les vraiment.,0,"[0.9997677206993103, 0.00023226169287227094]","[0.997112512588501, 0.0028875127900391817]",failed,136,0.1702127659574468
sentiment,distilcamembert,allocine,textattack,bae,allocine,171,Je ne suis pas du genre à aimer les romances mais ce film m'a vraiment plu.,Je ne suis pas du genre à aimer les romances mais ce film m'a pas plu.,1,"[0.004365032073110342, 0.9956349730491638]","[0.9996711015701294, 0.0003289321903139353]",success,58,0.0625
sentiment,distilcamembert,allocine,textattack,bae,allocine,172,"Attention, film trés trés fort, trés spécial : la façon de filmer un peu comme un documentaire renforce l'authenticité du sujet. Ce film poignant ne peut que nous interpeller sur les rapports enfants parents et sur la mort. bravo aux 2 acteurs : formidable Héléne Vincent, et comme toujours génial Vincent Lindon (par pitié, continues à faire des films !) l'émotion, la vraie sans chichis, tout en retenue, un peu cruelle...","Attention, film trés trés petit, trés spécial : la façon de filmer un peu que un documentaire pendant l'authenticité du sujet. Ce film poignant ne peut tres nous interpeller sur les rapports enfants parents et sur la mort. bravo aux 2 acteurs : formidable Héléne Vincent, et comme toujours jean Vincent Lindon (par pitié, continues à faire le films !) l'émotion, la vraie par chichis, tout en retenue, un peu cruelle...",1,"[0.000517945911269635, 0.9994820952415466]","[0.6203437447547913, 0.3796563148498535]",success,162,0.1029411764705882
sentiment,distilcamembert,allocine,textattack,bae,allocine,173,"Un tres bon film avec de l'action à n'en plus finir, avec une magnifique penelope cruz et de superbes paysages du désert africain. Tout le long du film l'histoire tient debout. A voir.","Un pas bon film avec de l'action à n'en plus finir, avec une magnifique penelope cruz et de superbes paysages du désert africain. Tout le long du film pas tient debout. A voir.",1,"[0.000648779678158462, 0.9993512034416199]","[0.8215663433074951, 0.17843368649482727]",success,83,0.0606060606060606
sentiment,distilcamembert,allocine,textattack,bae,allocine,174,"Quel magnifique... NAVET !!! Ce film est une catastrophe, un désastre ambulant, une collection de mauvais clichés éculés, de mauvais acteurs, pas de scénario, aucun intérêt, bref, une perte de temps évidente et malheureusement significative !!! Il ne faut pas s'étonner après ça que le cinéma français ait une si déplorable image à l'étranger : il faut remercier ce cher Guédiguian !!!!","Quel magnifique... [UNK] !!! si film est une catastrophe, un désastre ambulant, une collection en mauvais si éculés, de mauvais acteurs, pas de scénario, pas du, bref, une perte de temps évidente et malheureusement significative !!! il ne faut pas les après ce que le cinéma français ait est si déplorable image à l'étranger : il faut remercier ce cher able !!!!",0,"[0.9997462630271912, 0.0002537757682148367]","[0.9018679857254028, 0.09813197702169418]",failed,175,0.1896551724137931
sentiment,distilcamembert,allocine,textattack,bae,allocine,175,"Mon premier visionnage , il y a des années , m' avait laissé une impression plutôt négative . Je l' ai revu dernièrement et mon avis n' a pas évolué . Bien sur on voit l' ambition de "" la horde sauvage "" ; rompre avec le western classique et dénoncer l' hypocrisie de ses valeurs pour dévoiler la violence crue et la dureté de l' âme humaine . Si la volonté de décaper le genre pour laisser percevoir la noirceur sous la dorure ne manque pas d' intérêt ; le résultat ne me convient pas . Le film accuse de nombreuses longueurs . Mais le principal défaut réside selon moi dans l' aspect beaucoup trop appuyé du film à l'image du jeux des acteurs . "" La horde sauvage "" déploie constamment une théatralité sans nuance , excessive et premier degré qui vire à plusieurs reprises vers le grotesque . Je pense notamment aux scènes où les mecs se mettent à rire aux éclats collectivement en se donnant des grandes tapes dans le dos façon grand papa . On ne peut s' empêcher de rire nous aussi . On se croirait presque dans un sketch des ""nuls"" ou des ""inconnus "" quand ils parodient la classique scène de liesse des personnages. ( Biouman par exemple ) En revanche les scènes de fusillade ont de la gueule avec comme apothéose la tuerie finale évidemment . Je retrouve le génial réalisateur de"" chien de paille"", ""osterman week-end"" ou encore "" apportez moi la tête d' Alfredo garcia "" . Mais cette "" horde sauvage "" tant saluée me laisse perplexe . C 'est comme ça ...","Mon premier visionnage , il y a des années , m' avait laissé une impression plutôt négative . Je l' ai revu dernièrement et mon avis n' a pas évolué . Bien sur on voit l' ambition de "" la horde sauvage "" ; rompre avec le western classique et dénoncer l' hypocrisie de ses valeurs pour dévoiler la violence crue et la dureté de l' âme humaine . Si la volonté de décaper le genre pour laisser percevoir la noirceur sous la dorure ne manque pas d' intérêt ; le résultat ne me convient pas . Le film accuse de nombreuses longueurs . Mais le principal défaut réside selon moi dans l' aspect beaucoup pour appuyé du film à l'image du jeux des acteurs . "" La horde sauvage "" déploie constamment une théatralité et nuance , excessive et premier degré qui vire à plusieurs reprises vers le grotesque . Je pense notamment aux scènes où les mecs se mettent à rire aux éclats collectivement en se donnant des grandes tapes dans le dos façon grand papa . On ne peut s' empêcher de rire nous aussi . On se croirait presque dans un sketch des ""nuls"" ou des ""inconnus "" quand ils parodient la classique scène de liesse des personnages. ( Biouman par exemple ) En revanche les scènes de fusillade ont de la gueule avec comme apothéose la tuerie finale évidemment . Je retrouve le génial réalisateur de"" chien de paille"", ""osterman week-end"" ou encore "" apportez moi la tête d' Alfredo garcia "" . Mais cette "" horde sauvage "" tant saluée me laisse vie . C 'est comme ça ...",0,"[0.9991596937179565, 0.0008402616949751973]","[0.37977033853530884, 0.6202296018600464]",success,299,0.0121951219512195
sentiment,distilcamembert,allocine,textattack,bae,allocine,176,"Il s'agit d'une bonne comédie sociale, à la fois fraîche, légère et sérieuse et qui pose les bonnes questions. Notamment on y parle des gens que l'on qualifient ""d'invisibles"" et c'est une bonne chose. Trop de gens sont ""exploités"" d'ailleurs, pas que certains jeunes.","Il s'agit d'une se comédie sociale, à la que fraîche, légère et sérieuse et sans pose les bonnes questions. Notamment on y parle des gens que l'on dron ""d'invisibles"" et c'est une bonne chose. Trop de se sont ""exploités"" d'ailleurs, pas que certains jeunes.",1,"[0.0068778833374381065, 0.9931221604347229]","[0.9836615920066833, 0.016338465735316277]",success,79,0.1136363636363636
sentiment,distilcamembert,allocine,textattack,bae,allocine,177,"une histoire tres simple et morale, pretexte a des gags un peu lourds mais qui réjouiront toujours les fans du duo dont je fais parti ! il y a cette chanson qui revient en permanence qui vous martele la tête ,les méchants plus bêtes les uns que les autres, la relation d'amitié et d'antagonisme entre les deux heros qui a fait ces preuves ! un de mes préférés avec pair et impair et salut l'ami adieu le trésor!","une histoire tres simple et morale, pretexte a je gags un peu lourds pour qui réjouiront toujours des fans du duo dont je fais parti ! ni y a cette chanson qui revient en ce qui vous martele la tête ,les méchants plus bêtes pour uns que les autres, la relation d'amitié et que entre d deux heros qui a fait ces preuves ! un et mes préférés aux pair et impair et salut l'ami adieu bien trésor!",1,"[0.0005128070479258895, 0.9994871616363525]","[0.019957292824983597, 0.9800426959991455]",failed,256,0.1447368421052631
sentiment,distilcamembert,allocine,textattack,bae,allocine,178,"👎🏻👎🏻👎🏻👎🏻 aucun intérêt, j’adore cette actrice mais elle n’est vraiment pas bonne dans ce film ...une très mauvaise copie et aucune alchimie entre les 2 et Abigail pas à la hauteur de la vraie Bebe, Jennifer grey","👎🏻👎🏻👎🏻👎🏻 bien intérêt, j’adore cette actrice mais elle n’est vraiment pas tres dans ce film ...une très mauvaise copie et aucune au entre les 2 et Abigail pas à elle elle de la vraie Bebe, Jennifer grey",0,"[0.9997518658638, 0.00024810348986648023]","[0.35899701714515686, 0.6410030126571655]",success,139,0.131578947368421
sentiment,distilcamembert,allocine,textattack,bae,allocine,179,Une pseudo romcom surfaite qui aligne les clichés dans le vide. Dommage parce qu'elle propose quelques situations drôles et quelques punchlines marrantes. Une critique plus détaillée et d'autres sur le-blog-d-elisabeth-g.blogspot.fr,Une pseudo romcom ese pas sur les clichés dans le vide. Dommage parce qu'elle propose quelques du drôles et tres punchlines marrantes. Une critique plus détaillée qui d'autres sur le-blog-d-elisabeth-g.blogspot.fr,0,"[0.9995526671409607, 0.0004472800064831972]","[0.5894061923027039, 0.41059380769729614]",failed,92,0.1875
sentiment,distilcamembert,allocine,textattack,bae,allocine,180,Un deuxième film réussi de Laurent Cantet après Entre les murs. Il réunit des actrices françaises et américaines. Une très bonne adaptation du roman explosif.Un beau plaidoyer contre le viol.,pas deuxième film réussi de Laurent Cantet après Entre les murs. Il réunit des actrices françaises et américaines. Une petite bonne adaptation du roman le.Un beau plaidoyer contre le viol.,1,"[0.0011397337075322866, 0.998860239982605]","[0.9260330200195312, 0.07396701723337173]",success,124,0.0967741935483871
sentiment,distilcamembert,allocine,textattack,bae,allocine,181,"Scénario qui tient sur un mouchoir, hyper cliché qui plus est, des acteurs aussi convaincants qu'une moule pour la plupart... Je donne une étoile aux poursuites et aux combats mais c'est bien tout ce qu'il y a à sauver de ce film qui pourtant repose sur une bonne idée de départ, simplement l'histoire n'est pas assez réfléchie, le choix des acteurs est mauvais et l'univers n'est pas approfondit... Un film que je ne conseillerais pas à moins que vous n'ayez rien de mieux à faire...","Scénario qui tient sur une point, hyper cliché qui plus est, des acteurs aussi convaincants est moule sur la plupart... je donne une étoile aux poursuites et son combats mais c'est bien bien ce qu'il y a le sauver de ce film qui pourtant repose sur une bonne bout de départ, simplement l'histoire n'est pas assez vu, le choix au acteurs est mauvais et l'univers n'est pas approfondit... la film que je est conseillerais pas à moins que vous n'ayez rien de mieux à faire...",0,"[0.999806821346283, 0.00019322680600453168]","[0.9964942336082458, 0.0035057866480201483]",failed,183,0.1529411764705882
sentiment,distilcamembert,allocine,textattack,bae,allocine,182,"Un thriller, mêlé d'épouvante, solide et convaincant à défaut d'être génial. L'interprétation de chaque personnage de la famille est tout simplement parfait. Mention spéciale à la gente féminine. Isabelle Fuhrman (Esther) en effrayante enfant psychopathe, à la magnifique Vera Farmiga (Kate Coleman) en mère de famille incomprise mais héroïque et à l'adorable Aryana Engineer (Maxine) dont on imagine à peine le traumatisme enduré. Le tour de force de Jaume Collet-Serra est de réussir à cacher jusqu'au bout la véritable identité de Esther, aussi bien aux personnages qu'aux spectateurs. L'atmosphère très hivernale rajoute une intensité parfaitement rendue par les plans quasiment tous filmés sous la neige, dans une pénombre presque continue, laissant vivre peu de couleurs à part les plus vives. Comme le sang ou le feu... . La bande son orchestrale, Esth... heu austère, est un parfait mariage. Par contre, elle a peu d'originalité pour les scènes redondantes censées montrer un danger qui se révèle toujours inexistant. ""Esther"" a donc de légers défauts. A commencer par l'étrange adoption d'une orpheline sans avoir plus de renseignement sur elle. On n'adopte pas sur un coup de tête et n'importe quel orphelinat le refuserait probablement. La scène finale parait irréaliste. Alors que Kate, en sueur dans le froid, a reçu une balle, a des bleus partout puis reçoit plusieurs coups de couteaux, elle réussit encore à nager dans une eau à 1°c durant au moins 2 minutes sans avoir d'arrêt cardiaque. Et elle arrive encore à se hisser sur la glace avec les mains gelées et 1 litre de sang en moins! Ca parait un peu exagéré ou alors elle a suivi un stage intensif avec John McClane. Pour finir, on imagine mal le résultat d'une gamine de 5 ans tirant avec un revolver. Vive le cinéma. En dépit de ces défauts, ""Esther"", dans son genre, fait certainement partie des meilleurs productions de ces dernières années grâce à un scénario bien ficelé et de très bons acteurs.","Un thriller, mêlé d'épouvante, pas et convaincant à défaut d'être génial. L'interprétation elle chaque personnage de la famille est tout simplement sur. Mention spéciale se la gente féminine. Isabelle Fuhrman (Esther) en effrayante enfant dire, se se magnifique Vera Farmiga (Kate Coleman) en mère de famille incomprise tes héroïque et à l'adorable Aryana Engineer (Maxine) dont on imagine à peine le traumatisme enduré. Le part de force de Jaume Collet-Serra est de réussir à cacher jusqu'au bout la suite identité de Esther, aussi bien aux personnages qu'aux spectateurs. L'atmosphère très hivernale rajoute une intensité ne rendue par les plans quasiment tous filmés avant la neige, pendant une pénombre presque continue, laissant vivre peu de couleurs à y des plus vives. Comme des sang ou le feu... . o bande son orchestrale, Esth... heu austère, est un parfait mariage. Par la, elle a peu d'originalité pour les scènes redondantes censées montrer est danger ie se révèle toujours inexistant. ""Esther"" a donc de légers bien. A commencer par l'étrange adoption d'une orpheline que avoir plus de renseignement sur elle. On n'adopte pour sur un coup de tête et n'importe quel orphelinat ne refuserait probablement. se scène finale parait irréaliste. Alors que Kate, en sueur si qui froid, a reçu une balle, a des bleus partout puis qui plusieurs coups de couteaux, elle réussit encore à nager ien une eau à 1°qui durant au moins two minutes sans avoir d'arrêt cardiaque. Et elle arrive encore à se hisser pas la glace avec des mains gelées et 1 litre de sang en moins! Ca parait que pas exagéré ou alors elle a suivi un stage qui avec John McClane. Pour finir, on imagine mal le résultat d'une gamine de 5 ans tirant avec un revolver. Vive le cinéma. En dépit de ces défauts, ""Esther"", dans son genre, fait certainement partie des meilleurs productions de ces dernières années grâce à un scénario bien ficelé et de très bons acteurs.",1,"[0.0006003606831654906, 0.9993996620178223]","[0.06273648142814636, 0.937263548374176]",failed,957,0.1111111111111111
sentiment,distilcamembert,allocine,textattack,bae,allocine,183,Un film qui déçoit de part son casting qui présage un bon film mais qui est au final un film passable.,Un film qui déçoit de part son casting qui présage un se film mais bon est au final un film au.,0,"[0.9997603297233582, 0.00023972985218279064]","[0.8479503393173218, 0.15204967558383942]",failed,30,0.1428571428571428
sentiment,distilcamembert,allocine,textattack,bae,allocine,185,"Je me réjouissais déjà d'éviter le navet de la semaine (""Tous les soleils"" vous avez compris, j'espère) et je me suis engouffré dans la salle qui projetait ""Easey money"". C'est policier, c'est en scope, c'est suédois, ça c'est le positif si j'ose dire. Car, pour le reste, le scenario est mal construit, la narration boite, la photo est médiocre (on dirait souvent du 16 gonflé), la prise de son ne vaut guère mieux, l'interprétation est honnête mais systématique. Et la mise en scène, direz-vous ? Ah, c'est vrai, j'oubliais, d'après le générique il y a un réalisateur, je ne m'en étais pas rendu compte ; décidément, je vieillis. Je m'étonne de lire que certains comparent ce film à ""Scarface"" ou ""Quai des orfèvres"" !!! Je veux croire qu'ils n'ont découvert ces films que sur de mauvaise copies video car, malgré son âge ""Scarface"" brille toujours par sa mise en scène ; quant à ""Quai des orfèvres"", même si on n'est pas un fervent de Clouzot (ce qui est mon cas) on ne peut que louer la qualité du travail très bien fait ; je ne vois vraiment pas le rapport avec l'amateurisme de ""Easey money"".","Je me réjouissais déjà d'éviter le navet de la semaine (""Tous les soleils"" vous avez compris, j'espère) et je me suis engouffré dans la salle qui projetait ""Easey money"". C'est policier, c'est en scope, c'est place, ça c'est le positif si j'ose dire. Car, pour les place, le scenario est mal construit, la narration boite, la photo est médiocre (on dirait souvent du 16 gonflé), que prise de son ne vaut guère mieux, eh est honnête mais systématique. Et la mise en scène, direz-vous ? Ah, c'est vrai, j'oubliais, d'après le générique il y a un réalisateur, je ne m'en étais pas rendu compte ; décidément, je bien. je m'étonne de lire aux certains comparent mon film à ""Scarface"" ou ""Quai des orfèvres"" !!! sans veux croire qu'ils n'ont découvert ces films par sur de mauvaise copies video car, malgré te âge ""Scarface"" brille toujours par sa mise en scène ; set à ""Quai des orfèvres"", même si on n'est pas un fervent de Clouzot (ce qui est mon bien) on ne peut que louer la qualité bien travail très bien ce ; je ne vois vraiment pas au rapport avec l'amateurisme de ""Easey money"".",0,"[0.9997555613517761, 0.0002444592537358403]","[0.1415959745645523, 0.8584039807319641]",success,396,0.0894736842105263
sentiment,distilcamembert,allocine,textattack,bae,allocine,186,"Le rôle du candide convient à merveille à Eric Judor et son air enfantin. L'ensemble dégage beaucoup de bonne humeur même si le scénario est loin d'être un modèle de cohérence. Sur le schéma classique de l'étranger qui veut s'intégrer dans son nouvel environnement, la comédie moque gentiment les conventions des banlieues. On retrouve avec plaisir Jacky Berroyer dans son rôle du père avec ses intonations bourgeoises et Byoula qui dynamite un repas de famille mémorable ""je préfère vivre dans le péché que dans l'hypocrisie""). Largement mieux que ce qu'en disent les critiques Allociné.","Le rôle du candide convient à merveille à Eric Judor et son air enfantin. L'ensemble la beaucoup de bonne humeur même si le scénario est loin d'être un modèle de cohérence. Sur le schéma classique de l'étranger qui veut s'intégrer dans son nouvel environnement, la comédie moque gentiment les conventions des banlieues. On retrouve avec plaisir Jacky Berroyer dans son rôle du père avec ses intonations bourgeoises et Byoula qui dynamite un repas de famille mémorable ""je préfère vivre dans le péché que dans l'hypocrisie""). Largement mieux pas ce qu'en disent les critiques Allociné.",1,"[0.0018015725072473288, 0.9981984496116638]","[0.5559074878692627, 0.4440925717353821]",success,137,0.0212765957446808
sentiment,distilcamembert,allocine,textattack,bae,allocine,187,"Malheureusement j'ai vu ce film en salle en juillet 1982. Qui avait il d'autres de programmer ce soir là dans la seconde salle je n'en ai pas le moindre souvenir, mais ce qui devait être programmé dans l'autre salle devait être certainement mieux que ce curé chez les nudistes. Mais par contre je garde le souvenir d'avoir vécu une soirée immonde à subit ce navet,j'ai encore en mémoire l'instant ou les lumières se sont rallumées et ou nous avons ma famille et moi quitté la salle. Nous étions comme les autres spectateurs totalement abasourdi par la connerie à laquelle nous venions d'assister,et dont nous avions en plus payé la place. Comme quoi même un bon gros navet peut marquer à vie.","Malheureusement j'ai pas ce film en salle of juillet 1982. ou les il d'autres de programmer ce soir là dans ma seconde salle le que ai pas le moindre souvenir, mais ce sur la être programmé dans l'autre salle devait être certainement mieux que si curé sur les nudistes. Mais par contre ma garde que souvenir d'avoir vécu une soirée immonde à subit ce live,les encore en mémoire l'instant ou la lumières se nos rallumées et ou nous avons ma famille et moi au la salle. Nous étions comme les autres spectateurs totalement abasourdi ve la connerie à laquelle nous venions d'assister,et dont nous il en plus payé la place. Comme quoi même un bon gros navet dans marquer à vie.",0,"[0.9995958209037781, 0.00040425334009341896]","[0.8529386520385742, 0.14706134796142578]",failed,355,0.1707317073170731
sentiment,distilcamembert,allocine,textattack,bae,allocine,188,"J'ai envie de dire: LOL! Le film se résume ainsi: ""Je t'aime, tu m'aimes? - Oui je t'aime et toi tu m'aimes? - Oui mais là je vais me fiancer. Ecoute c'est pas facile... mais j't'écrirai pour t'expliquer tout ca * 10 000 ans plus tard * - Je t'aime, tu m'aimes? - Oui je t'aime mais là c'est chaud, écoute on s'écrit! * fin du scénario * - bon là on a plus d'idée, on reste ensemble? - Ok on s'écrira plus tard..."" Si ce résumé plaît, alors n'hésitez pas... FONCEZ!!!! xD","J'ai envie de dire: ha! Le film se résume ainsi: ""Je t'aime, tu m'aimes? - Oui je t'aime et toi tu m'aimes? - Oui mais là je vais me fiancer. Ecoute c'est pas facile... mais j't'écrirai pour t'expliquer tout ca * 10 000 ans plus tard * - Je t'aime, tu m'aimes? - Oui je t'aime mais là c'est chaud, écoute on s'écrit! * fin du scénario * - bon là on a plus d'idée, on reste ensemble? - Ok on s'écrira plus tard..."" Si ce résumé plaît, alors n'hésitez pas... FONCEZ!!!! xD",0,"[0.9451451301574707, 0.05485491082072258]","[0.3882274925708771, 0.6117724776268005]",success,99,0.0120481927710843
