scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,11,"La Vie de David Gale est vraiment un excellent film , maitrisé et redoutablement efficace , un film qui ma agréablement surprit . La réalisation et la mise en scène avec les flash back est très efficace et donne beaucoup de rythme et d'ampleur au film . Un scénario très bien travaillé , très intéressant a suivre et très soigne au niveau de l'écriture et surtout une intrigue qui est vraiment captivant du début jusqu'à la fin , on est vraiment scotché par cette intrigue : remplit de suspense et de rebondissement et aussi de mystère , mystère qui sera dévoile au dernier minute du film . Donc un twist final qui est vraiment énorme et inattendu , et très surprenant qui ma bien bluffé et surprit . Bravo . L'interprétation des acteurs qui est juste parfaite , vraiment les acteurs sont très convaincant dans leur rôle . Les personnages sont recherché et bien approfondit . La BO du film est vraiment énorme et ajoute de a l'ambiance qui est déjà excellent . Rythmé , intense , scénario captivant et bien ficelé , acteurs vraiment excellent : voila ce qui vous attend dans ce film qui est vraiment magistrale . A voir absolument . Un pur chef oeuvre .","Vie est un excellent , et , qui ma . mise les flash back est et donne beaucoup d'ampleur . très bien , intéressant suivre et très au niveau une intrigue vraiment captivant début jusqu'à , est par : suspense de rebondissement et aussi mystère , mystère minute du . Donc final vraiment , surprenant bluffé surprit . . L'interprétation des parfaite , sont . Les personnages et . BO film de qui . , , scénario , : voila qui est . A . Un chef .",1,"[0.00043963015195913613, 0.9995602965354919]","[0.00047497134073637426, 0.9995250701904297]",success,308,0.3494623655913978
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,12,"On ne comprend que guère l'espace et le temps dans ce grand récit un peu foutoir. Ce qui est dit est bien plus intéressant que ce qui nous est donné à voir. Les Soft focus, l'alternance couleur/Noir&Blanc est une déconvenue alambiquée sur l'histoire qui rétrograde ce film, qui fini grandement par lasser. La première heure contient les meilleures intentions.","ne comprend l'espace temps foutoir. est dit est bien plus intéressant que ce donné. focus,/Noir& alambiquée l'histoire qui rétrograde film, grandement. La première heure contient meilleures.",0,"[0.9997550845146179, 0.0002448908344376832]","[0.885880708694458, 0.11411929875612259]",success,98,0.4426229508196721
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,13,"Film rare. Les acteurs sont formidables, ils jouent juste, surtout les acteurs principaux. L'histoire est touchante, émouvante pour qui a un cœur, bien filmé, bons plans et musique en accord.",". Les sont, jouent, les. est, a un cœur,, et.",1,"[0.0009104524506255984, 0.9990895986557007]","[0.01832573488354683, 0.981674313545227]",success,52,0.3
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,14,"Je ne m'en souviens plus mais j'ai la vague impression que c'était le vide astral et chiant en plus, et vous, vous en souvenez-vous ?","m'en mais vague impression que c'était, vous, vous ?",0,"[0.9996287822723389, 0.0003712484613060951]","[0.9744908213615417, 0.02550915814936161]",success,41,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,15,"un tres mauvais documentaire pro cannabis, qui fait passé en dérision une drogue. La betise american d'un état qui commercialise de la drogue comme médicament, et s'enrichissement au passage. Une documentaire creux, fade, qui ne mérite meme pas le detour.","mauvais, qui en une. La american état commercialise, et au passage. Une,, mérite meme.",0,"[0.9998015761375427, 0.00019848148804157972]","[0.9966533780097961, 0.003346596146002412]",success,67,0.35
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,16,"Eli Roth est un réalisateur intéressant et redoutable d'efficacité. Bruce Willis fidèle à lui-même, le film ne révolutionne pas le genre mais il a son charme et pose de bonnes questions.","Roth un d'efficacité. Bruce à lui-même, film et bonnes questions.",1,"[0.05924345180392265, 0.940756618976593]","[0.07523424923419952, 0.9247658252716064]",success,53,0.3225806451612903
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,17,"Starship Troopers continue sa descente aux enfers, ce troisième épisode nous livre une histoire complètement tordue et surtout des effets spéciaux qui frôlent le nanar.","sa aux, ce nous histoire tordue spéciaux le nanar.",0,"[0.9928568601608276, 0.007143185008317232]","[0.970521092414856, 0.029478853568434715]",success,42,0.36
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,18,"Le récit d'une fable où le sort d'un éléphant, l'hélicoptère ici, peut vous prendre toute une vie. Malgré quelques maladresses, le film tient ses promesses : décrire l'Amérique des migrants. A voir.","fable où, ici, vie. Malgré quelques maladresses, le ses promesses : des migrants. voir.",1,"[0.0023983113933354616, 0.9976016879081726]","[0.007849262095987797, 0.9921507835388184]",success,50,0.4193548387096774
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,19,(...) chaque petite lueur d’espoir engendrée par une séquence intéressante sera soufflée sans sommation par un dégueulis de haine à peine masqué et malvenu. Critique complète sur : http://www.leblogducinema.com/critiques/critique-drame/critique-les-hommes-libres/,(...) petite’ par séquence intéressante sera sommation un dégueulis malvenu. complète sur : http://..com//critique-drame//,0,"[0.9672835469245911, 0.03271641209721565]","[0.9484594464302063, 0.0515405647456646]",success,56,0.4117647058823529
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,20,"Le dernier Marvel exploite la franchise Spider-Man avec lourdeur : scénario inconsistant, effets spéciaux ringards, musique mièvre ou assourdissante, teen movie ridicule, jeunes acteurs cabotins... Seul Tom Holland tire son épingle du jeu dans ce pétard mouillé vendu comme le blockbuster de l'été.","dernier franchise avec : scénario, effets spéciaux, musique,, cabotins... Seul Holland son épingle du dans vendu comme l'été.",0,"[0.9995710253715515, 0.0004289315256755799]","[0.9799882173538208, 0.02001180499792099]",success,69,0.4047619047619047
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,21,Mon dieu ils n'ont pu s'empêcher de venir souiller notre capitale (et ont eu le culot de mal placer Lyon sur la carte de France). Restera certaines séquences de street dance passables pour nous sortir de cette niaiserie malvenue.,ils n'ont venir souiller (et le culot sur la de). de street dance sortir cette.,0,"[0.9997428059577942, 0.0002571682271081954]","[0.9000222682952881, 0.0999777689576149]",success,64,0.3846153846153846
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,22,"Alors oui on est loin du ""Parrain"" très loin de ""Apocalypse Now"" mais on le regarde en partie parce que c'est Coppola à la réalisation. Sans s'attendre à un chef d'oeuvre, on en reste pas moins conquit par ce film. L’esthétique de Poe (Notamment sa nouvelle ""la Maison Usher"") mêlé à la mélancolie Baudelerienne nous fait oublié le pas pataud et hésitant de Val Kilmer miné par quelques kilos en trop ( Bien que sont jeu d'acteur reste tout a fait correct). Coppola revient à une atmosphère plus gothique comme l'était sa vision très personnel du Dracula de Bram Stoker, non s'en emprunté des prises de vues qui rappellerait Burton ou même Lars Von Trier. Sans prendre de risque dans le scénario qui laisse une grande interprétation au spectateur, Coppola change une nouvelle fois de route après les très étrange ""L'Homme sans Age"" et ""Tetro"". Bref sa fonctionne et ce film est à découvrir.","oui loin ""Parrain"" très "" Now"" parce la. Sans s'attendre d'oeuvre, en moins conquit ce film.’esthétique de Poe ( sa ""la"") à la Baudelerienne fait oublié pas pataud et Kilmer ( que reste correct). revient une l'était sa personnel du, emprunté prises rappellerait Burton ou même Von. Sans prendre le qui laisse une interprétation au spectateur, nouvelle de route après les étrange """" et ""Tetro"". sa fonctionne découvrir.",1,"[0.0007460343185812235, 0.9992539286613464]","[0.4019721448421478, 0.5980278253555298]",success,244,0.422077922077922
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,24,"Lors de ses dernières prestations en tant qu'acteur, ben affleck nous a habitué à de mauvais choix assaisonnés d'un charisme de loukoum (mou et qui colle aux dents...). Heureusement c'est loin d'être son cas en matière de réalisation, ni de son frère qui se révèle de plus en plus incontournable (des choix de carrière judicieux et toujours interprétés de manière irréprochable). Ben nous bluffe avec une caméra douce et sensible; il aime ses acteurs et sait les mettre en valeur. Les personnages sont émouvants et le scénario suffisamment retors pour maintenir en haleine et nous surprendre. Bref, pour sa première, Ben Affleck nous réserve une excellente surprise... Reçu, et avec mention!","dernières prestations qu'acteur, nous habitué à mauvais d'un de (mou colle dents...). d'être son, ni qui (des choix judicieux interprétés de irréprochable). Ben bluffe avec une caméra; il acteurs et les mettre valeur. personnages sont émouvants et scénario maintenir., pour première, réserve surprise...,!",1,"[0.0009532414842396975, 0.9990467429161072]","[0.0016669456381350756, 0.9983330368995667]",success,180,0.3783783783783784
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,25,"Ce film est superbe. J'ai hésité à le regarder à cause des critiques qui parlaient du fait que tout le monde parlait anglais et tout. Mais finalement j'ai aimé. La réalisatrice a parlé du problème de la langue, elle a dit qu'ils s'étaient rongé les sangs pour savoir dans quelle langue le tourner. Cate Blanchett n'aurait eu que 2 mois pour apprendre un français impeccable sans accent, et comme dit la réalisatrice, dans ce cas tout le monde aurait critiquer son français. Je trouve cette actrice super dans ce film, donc ça me va qu'il ait fallu le tourner en anglais, il faut s'y faire et ça va (je l'ai regardé en vost). Tous les figurants dans le film, pour les actions tournées en France sont français. Les décors sont superbes. Et il y a un certain sens du détail qui me plait.","film. J'ai hésité critiques qui parlaient tout monde parlait et tout.., a dit qu'ils s'étaient rongé les savoir dans quelle langue le tourner. Cate Blanchett que 2 mois apprendre accent, et la, dans ce tout monde critiquer. actrice, va ait fallu tourner anglais, faut (je). dans le film, les tournées en sont.. certain détail qui plait.",1,"[0.0006593861035071313, 0.9993405938148499]","[0.16049350798130035, 0.8395064473152161]",success,231,0.3916083916083916
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,26,"Gentil et distrayant, n'a d'ailleurs pas d'autre prétention. On sourit assez souvent même si on décroche un peu par moments. Happy end bien américaine mais quelques beaux paysages font couler le film tranquillement.",", n'a d'ailleurs. assez souvent on décroche. bien américaine paysages film tranquillement.",0,"[0.6247113943099976, 0.37528860569000244]","[0.9707109928131104, 0.029289012774825096]",success,56,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,27,"Heureusement qu'il y a la mer, le ciel bleu et de jolies photos... Pour le reste, rien à sauver. Le sujet, certes scabreux, aurait dû, aurait pu donner lieu à une réflexion mais il n'en est rien et on s'ennuie ferme et on s'agace de tant de mièvreries et de dialogues indigents.","qu'il la, bleu et jolies... le, rien à sauver., certes, dû, aurait lieu à réflexion est on de.",0,"[0.9998001456260681, 0.00019988897838629782]","[0.9931972026824951, 0.006802845746278763]",success,87,0.3461538461538461
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,28,"Lorsque la légende des comics américains rencontre les populaires mangas japonais on obtient quelque chose de carrément dégueulasse. Baptisé ""Batman: Gotham Knight"" et dirigé par Bruce W. Timm et Futoshi Higashide, ce long-métrage d'animation se caractérise au premier abord par une division en chapitres à la manière d'un Tarantino. Ne servant pas à grand chose, si ce n'est à perdre le spectateur en passant d'un Bruce Wayne pré-pubère à un autre moins ridicule, ce système montre ses limites lorsqu'il est utilisé entre de mauvaises mains. Passant d'une aventure à l'autre sans transitions dignes de ce nom, ""Batman: Gotham Knight"" ennuie et écœure un public souvent complété par les fans de l'homme chauve-souris. On appréciera cependant de rencontrer certains ennemis rarement vus dans les autres adaptations du genre tels que Deadshot ou Killer Croc. Mais la volonté et la talent nécessaire à la réalisation d'un bon film n'y étaient pas et le résultat s'en ressent très fortement.","légende américains mangas japonais on. ""Batman: Knight"" par Bruce W. Timm Futoshi, par chapitres à. à grand, ce n'est à perdre passant d'un autre ridicule, ses limites de mauvaises mains. aventure à sans transitions dignes de ce, ""Batman: Gotham"" ennuie écœure public complété les fans de l'homme chauve-souris. rencontrer vus dans du. Mais volonté le résultat très.",0,"[0.999047577381134, 0.0009524540510028601]","[0.9944350719451904, 0.005564868915826082]",success,256,0.3653846153846153
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,29,"Avec Mary (1931), Alfred Hitchcock réadapte pour le marché Allemand son thriller Anglais Murder (1930), il refera la même chose quelques années plus tard, avec L'Homme qui en savait trop (1934) en réalisant une version Américaine en 1956. Une femme est accusée d’un meurtre, convaincu qu’elle est innocente, un acteur (faisant partie du jury, va tout faire pour prouver son innocence). Si l’histoire est la même, on saluera ici, la mise en scène qui est assez particulière, notamment le montage, très intéressant et aussi, le jeu des acteurs, dont Alfred Abel qui interprète brillement son personnage. Un thriller passionnant et qui nous tient en halène jusqu’à la toute fin du film, notamment la dernière scène sous le chapiteau du cirque !","(), Alfred Hitchcock pour Anglais (1930), la chose années plus tard, L'Homme qui savait () version en. Une’un, convaincu’, un (faisant du, prouver). l’histoire est même, saluera ici, en qui assez particulière,,,,. et en halène’ fin, notamment la sous chapiteau cirque !",1,"[0.005915357265621424, 0.9940846562385559]","[0.1444830447435379, 0.8555169701576233]",success,208,0.3306451612903225
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,30,"Classique dans la forme mais efficace dans la démarche : difficile pour moi de ne pas me laisser prendre par cette référence du cinéma d’investigation made in USA. Le petit plus qui fait en plus de ce film un petit régal, le casting cinq étoiles qui fait passer ce film comme du petit lait. Des classiques de ce type là, j’en redemanderais encore.","Classique forme dans la démarche : de pas par cette référence cinéma d’. petit qui ce, étoiles fait film lait. classiques de ce, j’ redemanderais encore.",1,"[0.002078949473798275, 0.9979210495948792]","[0.006031620781868696, 0.9939683675765991]",success,106,0.375
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,31,"En tant que ""stand alone"", ce film aurait pu péniblement décrocher 2 étoiles. Etant le successeur de ""Blair witch"", ce film devient une arnaque totale, une honte incarnée. On prend le public pour des pigeons! Tout ce qui faisait le charme et la réussite du premier film est passé à la trappe. Tout tout tout! Fuyez!","tant ""stand"", film aurait péniblement. le "" witch"", ce,. le pour des pigeons! ce et la premier. Tout tout! Fuyez!",0,"[0.9997647404670715, 0.00023520599643234164]","[0.9997077584266663, 0.00029221270233392715]",success,94,0.3392857142857143
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,32,"Ma grosse claque du moment. Je n'imaginais pas que ce film me passionnerait à ce point. L'intérêt principal réside dans le déroulement des explications pour le spectateur et les protagonistes. Le dénouement est une merveille d'écriture, le scénario est effectivement très bien pensé et très perturbant. Même si ce n'est pas un film précurseur concernant ce genre de retournements de situations, Incendies va bien plus loin que la plupart de ses prédécesseurs avec un final impossible à anticiper. Les acteurs sont parfaits d'un bout à l'autre et le mystère est gardé intact jusqu'à la fin émouvante.","claque du. film me à. dans des spectateur les. dénouement une d'écriture, scénario pensé et très. Même si ce n'est un film, bien plus loin de avec à. à intact jusqu'à émouvante.",1,"[0.0004225332522764802, 0.9995774626731873]","[0.0006251465529203415, 0.9993749260902405]",success,161,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,33,Un scénario béton...avec pleins de rebondissements...un film à voir absolument,scénario... pleins... à voir absolument,1,"[0.001050769118592143, 0.9989492297172546]","[0.014227601699531078, 0.985772430896759]",success,20,0.4166666666666667
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,34,"Le scénario semblait passionnant mais ce film est d'une pauvreté incroyable. Romain Duris joue aussi mal que Marion Cotillard dans Batman, alors que c'est un très bon acteur. Trop de questions restent en suspend et trop d'incohérence. Je ne le recommande pas.","scénario ce pauvreté. Romain Duris Cotillard dans, acteur. Trop. le pas.",0,"[0.999785840511322, 0.00021412994829006493]","[0.9992311000823975, 0.0007689173799008131]",success,74,0.2619047619047619
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,35,"Après avoir eu la chance de voir X JAPAN au zénith de Paris le 1er juillet 2011, il me fallait voir ce documentaire tellement attendu. Documentaire solide, remplis d'émotions, pleins de rêves et de charisme, il ne m'a fallu que très peu de temps pour me mettre dans l'ambiance du plus grand groupe de rock japonais encore en formation. Je conseille vraiment ce documentaire aux fans ainsi qu'aux curieux pour découvrir ou redécouvrir un groupe de musique vraiment extraordinaire, dont la musique a fait le tour du monde et continue de rassembler les fans au et en dehors du Japon.","eu la au Paris le 1er, voir ce documentaire., remplis d'émotions, pleins de rêves et de, de pour du plus grand encore. vraiment ce ainsi qu'aux curieux pour découvrir ou redécouvrir un vraiment, a le continue de rassembler et en du.",1,"[0.0008017217624001205, 0.9991982579231262]","[0.0005800972576253116, 0.9994199275970459]",success,160,0.4
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,36,Jan de Bont signe un film d'action survitaminé et terriblement efficace. Le face à face Reeves / Hooper est juste mémorable.,de un film et efficace. à / Hooper mémorable.,1,"[0.0011599930003285408, 0.9988400340080261]","[0.029797719791531563, 0.9702023267745972]",success,33,0.4
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,37,"Voici un Marvel sans scénario. Avec pour seuls intérêts les formes de Jennifer et un des méchants nommé Tatoo. Étant un inconditionnel admirateur des produits Marvel j'ai accepté de sacrifier une heure et demi de ma vie pour vous dire: ne faite pas comme moi : dormez, jouez avec vos enfants ou même faites de la méditation, Mais ne regardez pas un film qui pourrait être résumé en moins de cinq minutes. Pas d'histoire qui tient. Passez votre chemin","un scénario. Avec un. un admirateur des heure et vous dire: pas :, jouez vos même de la, Mais être résumé en cinq minutes. qui. Passez chemin",0,"[0.9997712969779968, 0.0002286923845531419]","[0.998408854007721, 0.0015911624068394303]",success,131,0.3333333333333333
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,38,"Les acteurs sont très bons, l'histoire (vraie) est passionnante, ce film est plein d'émotions et ne laisse personne indifférent ! C'était impressionnant de voir les visages des gens à la sortie de la salle ! Merveilleux !","acteurs, l'histoire (vraie), film est laisse personne ! voir les des à la la ! Merveilleux !",1,"[0.00046479751472361386, 0.9995352029800415]","[0.028616128489375114, 0.9713838696479797]",success,56,0.4117647058823529
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,39,"Le duo ne fonctionne pas, le rôle sérieux convenant peu à Will Smith et son fils ne procurant pas d'émotions (la manière de filmer est peut être aussi à incriminer). De plus le scénario est aussi peu crédible qu'il est palpitant. Seules quelques scènes impressionnantes sont à mettre au crédit de ce film de science fiction qui m'a bien déçu.","duo pas, rôle peu fils ( manière de filmer est être aussi). le aussi qu'il. scènes impressionnantes à crédit de ce m'a.",0,"[0.9997748732566833, 0.00022513861767947674]","[0.5526624917984009, 0.4473375082015991]",success,100,0.35
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,40,Une belle reconstitution des derniers mois des Indes britanniques mêlant ingénieusement petite et grande histoire. Seul vrai défaut : c'est trop court ! Une mini-série serait bienvenue. Une critique plus détaillée et d'autres sur le-blog-d-elisabeth-g.blogspot.fr,belle Indes et histoire. Seul vrai défaut : c'est ! Une mini-série. et d'autres le-blog-d-elisabeth-g.blogspot.fr,1,"[0.0020746299996972084, 0.9979254007339478]","[0.007113459054380655, 0.992886483669281]",success,56,0.4285714285714285
sentiment,distilcamembert,allocine,textattack,input_reduction,allocine,41,"Ce film c'est une bombe! Déja que je suis un grand fan de boxe, je ne connaissaitpas bien le grand muhammad ali mais ce film me la fait découvrir et raconte très bien sa vie. Magnifique match a la fin.","une bombe! Déja suis, connaissaitpas bien le muhammad mais ce la découvrir bien vie. match.",1,"[0.0004885188536718488, 0.9995114803314209]","[0.0010197859955951571, 0.9989802241325378]",success,66,0.375
